order_id,customer_id,order_date,sku,units,amount_sgd,status,delivered_at
ORD-00847,CUS-0329,2026-08-08,SKU-DIA-M-38,1,30.9,Delivered,2026-08-13
ORD-00848,CUS-0329,2026-02-19,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-00849,CUS-0329,2026-07-16,SKU-PAD-DAY-10,1,12.9,Delivered,2026-07-18
ORD-00850,CUS-0330,2026-04-13,SKU-PAD-DAY-10,2,25.8,In transit,
ORD-00851,CUS-0330,2026-06-11,SKU-DIA-M-38,3,30.9,Delivered,2026-06-13
ORD-00852,CUS-0330,2026-05-21,SKU-WIP-80,2,7.9,Delayed,
ORD-00853,CUS-0331,2026-06-16,SKU-PNT-LGT-14,3,19.8,Delivered,2026-06-21
ORD-00854,CUS-0331,2026-05-27,SKU-DIA-M-38,2,30.9,Delivered,2026-05-30
ORD-00855,CUS-0332,2026-06-24,SKU-WIP-80,2,23.7,Delivered,2026-06-26
ORD-00856,CUS-0333,2026-07-11,SKU-PNT-LGT-14,3,29.7,Delivered,2026-07-15
ORD-00857,CUS-0333,2026-07-19,SKU-DIA-NB-40,1,86.7,Delivered,2026-07-26
ORD-00858,CUS-0333,2026-04-15,SKU-DIA-M-38,1,30.9,Delivered,2026-04-20
ORD-00859,CUS-0334,2026-06-01,SKU-PNT-LGT-14,2,29.7,Delivered,2026-06-05
ORD-00860,CUS-0334,2026-04-29,SKU-DIA-M-38,2,61.8,Delivered,2026-05-07
ORD-00861,CUS-0334,2026-03-15,SKU-DIA-NB-40,3,57.8,In transit,
ORD-00862,CUS-0334,2026-08-22,SKU-WIP-80,1,23.7,Preparing,
ORD-00863,CUS-0334,2026-05-30,SKU-PAD-NGT-10,3,14.9,Delivered,2026-06-01
ORD-00864,CUS-0335,2026-01-25,SKU-DIA-M-38,1,61.8,Delivered,2026-02-01
ORD-00865,CUS-0335,2026-06-17,SKU-PNT-LGT-14,2,9.9,Delivered,2026-06-22
ORD-00866,CUS-0335,2026-08-16,SKU-PNT-LGT-14,2,9.9,Delivered,2026-08-19
ORD-00867,CUS-0336,2026-03-20,SKU-DIA-M-38,3,30.9,Delivered,2026-03-23
ORD-00868,CUS-0337,2026-03-29,SKU-DIA-M-38,1,30.9,Delivered,2026-04-04
ORD-00869,CUS-0337,2026-02-26,SKU-PAD-NGT-10,3,29.8,Delivered,2026-02-28
ORD-00870,CUS-0337,2026-06-10,SKU-DIA-NB-40,3,86.7,Delivered,2026-06-17
ORD-00871,CUS-0337,2026-07-30,SKU-DIA-M-38,2,61.8,Delayed,
ORD-00872,CUS-0338,2026-01-15,SKU-WIP-80,3,7.9,Delivered,2026-01-17
ORD-00873,CUS-0338,2026-01-20,SKU-WIP-80,2,15.8,Delivered,2026-01-27
ORD-00874,CUS-0338,2026-04-22,SKU-DIA-NB-40,3,86.7,Delivered,2026-04-29
ORD-00875,CUS-0338,2026-04-22,SKU-PAD-NGT-10,2,29.8,Delivered,2026-04-27
ORD-00876,CUS-0339,2026-06-30,SKU-PAD-NGT-10,2,29.8,Preparing,
ORD-00877,CUS-0340,2026-04-12,SKU-WIP-80,3,15.8,Delivered,2026-04-18
ORD-00878,CUS-0341,2026-05-07,SKU-PAD-DAY-10,2,38.7,Delivered,2026-05-11
ORD-00879,CUS-0341,2026-07-25,SKU-DIA-M-38,1,61.8,Preparing,
ORD-00880,CUS-0342,2026-05-06,SKU-PAD-DAY-10,2,12.9,Delivered,2026-05-08
ORD-00881,CUS-0342,2026-07-21,SKU-PAD-NGT-10,3,44.7,In transit,
ORD-00882,CUS-0343,2026-05-30,SKU-DIA-NB-40,1,57.8,Delivered,2026-06-01
ORD-00883,CUS-0343,2026-04-17,SKU-PAD-NGT-10,3,14.9,Delivered,2026-04-21
ORD-00884,CUS-0343,2026-05-16,SKU-PAD-DAY-10,3,38.7,Delivered,2026-05-23
ORD-00885,CUS-0343,2026-05-11,SKU-WIP-80,2,15.8,Delivered,2026-05-19
ORD-00886,CUS-0344,2026-03-04,SKU-PAD-NGT-10,3,44.7,Delivered,2026-03-09
ORD-00887,CUS-0344,2026-03-31,SKU-PAD-NGT-10,2,29.8,In transit,
ORD-00888,CUS-0344,2026-02-04,SKU-DIA-M-38,3,61.8,Delivered,2026-02-12
ORD-00889,CUS-0345,2026-07-31,SKU-DIA-M-38,2,61.8,Delivered,2026-08-07
ORD-00890,CUS-0346,2026-03-21,SKU-PAD-NGT-10,2,44.7,Delivered,2026-03-24
ORD-00891,CUS-0347,2026-08-01,SKU-PNT-LGT-14,1,29.7,Delivered,2026-08-04
ORD-00892,CUS-0347,2026-08-08,SKU-PAD-NGT-10,1,14.9,Delayed,
ORD-00893,CUS-0347,2026-01-29,SKU-PAD-NGT-10,2,44.7,Delayed,
ORD-00894,CUS-0348,2026-05-29,SKU-DIA-NB-40,2,57.8,Delivered,2026-05-31
ORD-00895,CUS-0348,2026-03-04,SKU-DIA-NB-40,3,28.9,Delivered,2026-03-12
ORD-00896,CUS-0348,2026-06-27,SKU-PAD-NGT-10,3,44.7,Delivered,2026-07-04
ORD-00897,CUS-0348,2026-07-04,SKU-DIA-M-38,3,61.8,Delayed,
ORD-00898,CUS-0349,2026-06-25,SKU-DIA-M-38,2,61.8,Delayed,
ORD-00899,CUS-0349,2026-01-03,SKU-PNT-LGT-14,2,9.9,Delivered,2026-01-10
ORD-00900,CUS-0349,2026-04-08,SKU-WIP-80,1,23.7,Delivered,2026-04-13
ORD-00901,CUS-0350,2026-03-29,SKU-WIP-80,1,23.7,Delivered,2026-04-02
ORD-00902,CUS-0350,2026-07-28,SKU-PAD-NGT-10,3,14.9,Delivered,2026-07-31
ORD-00903,CUS-0350,2026-03-09,SKU-DIA-M-38,2,30.9,Delivered,2026-03-13
ORD-00904,CUS-0350,2026-07-25,SKU-DIA-M-38,1,61.8,In transit,
ORD-00905,CUS-0350,2026-03-20,SKU-PNT-LGT-14,1,9.9,Delivered,2026-03-23
ORD-00906,CUS-0351,2026-05-30,SKU-DIA-M-38,1,30.9,Delivered,2026-06-05
ORD-00907,CUS-0351,2026-07-02,SKU-DIA-NB-40,3,28.9,Delivered,2026-07-05
ORD-00908,CUS-0352,2026-01-18,SKU-PAD-DAY-10,2,12.9,Delivered,2026-01-23
ORD-00909,CUS-0352,2026-06-18,SKU-DIA-M-38,1,61.8,Delivered,2026-06-22
ORD-00910,CUS-0352,2026-02-06,SKU-DIA-M-38,3,61.8,Delivered,2026-02-08
ORD-00911,CUS-0352,2026-08-18,SKU-PAD-NGT-10,3,44.7,Delivered,2026-08-23
ORD-00912,CUS-0353,2026-06-23,SKU-WIP-80,2,7.9,Delayed,
ORD-00913,CUS-0353,2026-01-23,SKU-DIA-M-38,3,61.8,In transit,
ORD-00914,CUS-0354,2026-02-22,SKU-PAD-DAY-10,3,25.8,In transit,
ORD-00915,CUS-0354,2026-06-19,SKU-DIA-M-38,2,92.7,Delivered,2026-06-27
ORD-00916,CUS-0354,2026-04-23,SKU-PAD-NGT-10,3,29.8,Delivered,2026-05-01
ORD-00917,CUS-0354,2026-06-20,SKU-DIA-NB-40,1,28.9,Delayed,
ORD-00918,CUS-0354,2026-03-04,SKU-PAD-DAY-10,1,38.7,Delivered,2026-03-07
ORD-00919,CUS-0355,2026-06-30,SKU-PAD-DAY-10,3,38.7,Delivered,2026-07-06
ORD-00920,CUS-0356,2026-05-27,SKU-DIA-M-38,2,61.8,Delivered,2026-06-01
ORD-00921,CUS-0356,2026-02-01,SKU-PAD-DAY-10,1,25.8,Delivered,2026-02-05
ORD-00922,CUS-0356,2026-05-04,SKU-DIA-NB-40,3,86.7,Delivered,2026-05-09
ORD-00923,CUS-0356,2026-08-16,SKU-WIP-80,1,15.8,Preparing,
ORD-00924,CUS-0357,2026-04-04,SKU-DIA-NB-40,1,86.7,Delivered,2026-04-06
ORD-00925,CUS-0357,2026-06-20,SKU-PAD-DAY-10,2,25.8,Preparing,
ORD-00926,CUS-0358,2026-07-06,SKU-DIA-NB-40,2,86.7,Delivered,2026-07-09
ORD-00927,CUS-0359,2026-05-21,SKU-DIA-M-38,1,61.8,Returned,
ORD-00928,CUS-0359,2026-06-30,SKU-DIA-M-38,2,30.9,Delivered,2026-07-08
ORD-00929,CUS-0360,2026-01-01,SKU-DIA-M-38,1,30.9,Preparing,
ORD-00930,CUS-0361,2026-04-19,SKU-PNT-LGT-14,1,29.7,Delivered,2026-04-24
ORD-00931,CUS-0361,2026-03-04,SKU-DIA-NB-40,1,86.7,In transit,
ORD-00932,CUS-0361,2026-06-03,SKU-DIA-M-38,3,30.9,Delivered,2026-06-07
ORD-00933,CUS-0362,2026-03-31,SKU-PAD-DAY-10,3,25.8,Delivered,2026-04-06
ORD-00934,CUS-0363,2026-07-18,SKU-PAD-DAY-10,2,38.7,Delivered,2026-07-26
ORD-00935,CUS-0363,2026-06-02,SKU-DIA-M-38,1,92.7,Delayed,
ORD-00936,CUS-0363,2026-03-30,SKU-PAD-NGT-10,1,14.9,Delivered,2026-04-01
ORD-00937,CUS-0363,2026-01-16,SKU-PNT-LGT-14,1,9.9,In transit,
ORD-00938,CUS-0364,2026-08-16,SKU-WIP-80,3,15.8,Delivered,2026-08-23
ORD-00939,CUS-0365,2026-05-14,SKU-PNT-LGT-14,1,29.7,Delivered,2026-05-17
ORD-00940,CUS-0365,2026-06-01,SKU-DIA-NB-40,3,57.8,Delivered,2026-06-07
ORD-00941,CUS-0366,2026-05-26,SKU-WIP-80,3,23.7,In transit,
ORD-00942,CUS-0366,2026-08-12,SKU-DIA-NB-40,1,86.7,In transit,
ORD-00943,CUS-0366,2026-06-24,SKU-PAD-NGT-10,2,44.7,Delivered,2026-06-27
ORD-00944,CUS-0367,2026-06-09,SKU-DIA-M-38,3,61.8,Delivered,2026-06-14
ORD-00945,CUS-0368,2026-06-16,SKU-PNT-LGT-14,3,29.7,Returned,
ORD-00946,CUS-0368,2026-01-23,SKU-WIP-80,1,7.9,Delivered,2026-01-30
ORD-00947,CUS-0368,2026-02-20,SKU-PAD-NGT-10,1,44.7,Delayed,
ORD-00948,CUS-0368,2026-06-27,SKU-DIA-NB-40,2,86.7,Delivered,2026-06-30
ORD-00949,CUS-0369,2026-04-07,SKU-DIA-NB-40,1,28.9,Delivered,2026-04-10
ORD-00950,CUS-0370,2026-06-07,SKU-PAD-DAY-10,2,12.9,Delivered,2026-06-15
ORD-00951,CUS-0371,2026-01-02,SKU-PAD-DAY-10,2,38.7,Delivered,2026-01-06
ORD-00952,CUS-0371,2026-05-20,SKU-PAD-DAY-10,3,12.9,Delivered,2026-05-23
ORD-00953,CUS-0371,2026-06-22,SKU-PAD-DAY-10,2,25.8,Delivered,2026-06-27
ORD-00954,CUS-0371,2026-01-23,SKU-PAD-DAY-10,1,25.8,In transit,
ORD-00955,CUS-0371,2026-05-16,SKU-PNT-LGT-14,2,19.8,Delivered,2026-05-18
ORD-00956,CUS-0372,2026-05-20,SKU-PAD-DAY-10,2,12.9,Delivered,2026-05-28
ORD-00957,CUS-0373,2026-07-18,SKU-WIP-80,2,7.9,Delivered,2026-07-21
ORD-00958,CUS-0373,2026-07-27,SKU-WIP-80,3,7.9,Delivered,2026-07-31
ORD-00959,CUS-0374,2026-06-21,SKU-PAD-DAY-10,2,25.8,In transit,
ORD-00960,CUS-0374,2026-01-14,SKU-DIA-NB-40,2,86.7,Delivered,2026-01-16
ORD-00961,CUS-0374,2026-05-20,SKU-DIA-NB-40,1,28.9,In transit,
ORD-00962,CUS-0374,2026-04-06,SKU-PNT-LGT-14,1,9.9,Delivered,2026-04-12
ORD-00963,CUS-0374,2026-03-17,SKU-PAD-NGT-10,3,14.9,In transit,
ORD-00964,CUS-0375,2026-03-05,SKU-PAD-DAY-10,3,25.8,Delivered,2026-03-07
ORD-00965,CUS-0375,2026-08-20,SKU-PAD-NGT-10,2,44.7,Delayed,
ORD-00966,CUS-0375,2026-08-02,SKU-WIP-80,2,7.9,Preparing,
ORD-00967,CUS-0375,2026-06-05,SKU-WIP-80,1,7.9,Delivered,2026-06-12
ORD-00968,CUS-0376,2025-12-27,SKU-WIP-80,3,15.8,Returned,
ORD-00969,CUS-0376,2026-03-17,SKU-DIA-M-38,2,92.7,Delivered,2026-03-21
ORD-00970,CUS-0376,2026-03-10,SKU-DIA-M-38,3,30.9,Delayed,
ORD-00971,CUS-0376,2026-03-19,SKU-WIP-80,1,15.8,Preparing,
ORD-00972,CUS-0377,2026-01-25,SKU-PAD-NGT-10,3,14.9,Delivered,2026-02-02
ORD-00973,CUS-0377,2026-07-23,SKU-WIP-80,2,15.8,Delivered,2026-07-25
ORD-00974,CUS-0377,2026-08-18,SKU-DIA-NB-40,2,28.9,Delivered,2026-08-26
ORD-00975,CUS-0378,2026-05-30,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-00976,CUS-0378,2026-06-27,SKU-PNT-LGT-14,1,19.8,Delivered,2026-06-30
ORD-00977,CUS-0378,2026-03-27,SKU-DIA-NB-40,2,28.9,In transit,
ORD-00978,CUS-0378,2026-05-05,SKU-PAD-NGT-10,2,14.9,In transit,
ORD-00979,CUS-0379,2026-04-02,SKU-DIA-M-38,2,92.7,Delivered,2026-04-06
ORD-00980,CUS-0380,2026-05-10,SKU-PNT-LGT-14,1,9.9,Delivered,2026-05-18
ORD-00981,CUS-0381,2026-04-10,SKU-DIA-M-38,3,92.7,In transit,
ORD-00982,CUS-0382,2026-01-29,SKU-PNT-LGT-14,3,19.8,Delivered,2026-02-06
ORD-00983,CUS-0382,2026-03-22,SKU-PAD-DAY-10,2,38.7,Delivered,2026-03-30
ORD-00984,CUS-0382,2026-07-24,SKU-PAD-NGT-10,1,44.7,Delivered,2026-07-31
ORD-00985,CUS-0382,2026-02-28,SKU-DIA-M-38,1,30.9,Delivered,2026-03-02
ORD-00986,CUS-0382,2026-07-28,SKU-PAD-NGT-10,3,44.7,Delivered,2026-08-04
ORD-00987,CUS-0383,2026-04-02,SKU-PAD-DAY-10,2,25.8,Delivered,2026-04-09
ORD-00988,CUS-0383,2026-07-25,SKU-DIA-NB-40,2,86.7,Delivered,2026-08-02
ORD-00989,CUS-0384,2026-07-21,SKU-PAD-NGT-10,3,29.8,Delivered,2026-07-29
ORD-00990,CUS-0385,2026-06-12,SKU-DIA-NB-40,3,57.8,Delivered,2026-06-15
ORD-00991,CUS-0385,2026-01-10,SKU-PAD-DAY-10,2,25.8,Delivered,2026-01-17
ORD-00992,CUS-0385,2026-03-18,SKU-PAD-NGT-10,3,14.9,In transit,
ORD-00993,CUS-0386,2026-01-04,SKU-PAD-NGT-10,2,14.9,Delivered,2026-01-12
ORD-00994,CUS-0386,2026-03-08,SKU-PAD-NGT-10,2,44.7,Delayed,
ORD-00995,CUS-0387,2026-07-08,SKU-WIP-80,3,15.8,Delivered,2026-07-16
ORD-00996,CUS-0387,2026-07-18,SKU-DIA-NB-40,1,57.8,In transit,
ORD-00997,CUS-0388,2026-01-28,SKU-WIP-80,2,7.9,In transit,
ORD-00998,CUS-0388,2026-08-02,SKU-PAD-NGT-10,2,14.9,In transit,
ORD-00999,CUS-0388,2025-12-31,SKU-DIA-M-38,2,61.8,Delivered,2026-01-03
ORD-01000,CUS-0388,2026-05-28,SKU-PNT-LGT-14,2,9.9,Returned,
ORD-01001,CUS-0389,2026-04-16,SKU-WIP-80,3,23.7,Delivered,2026-04-19
ORD-01002,CUS-0389,2026-04-07,SKU-PAD-DAY-10,1,38.7,Delivered,2026-04-12
ORD-01003,CUS-0390,2026-04-30,SKU-PAD-NGT-10,3,44.7,Delivered,2026-05-05
ORD-01004,CUS-0390,2026-08-14,SKU-DIA-M-38,2,30.9,Preparing,
ORD-01005,CUS-0390,2026-07-01,SKU-WIP-80,3,7.9,Delivered,2026-07-03
ORD-01006,CUS-0390,2026-03-03,SKU-PAD-DAY-10,1,12.9,Delayed,
ORD-01007,CUS-0391,2026-07-02,SKU-DIA-NB-40,1,28.9,Delayed,
ORD-01008,CUS-0391,2026-02-03,SKU-DIA-M-38,1,92.7,Preparing,
ORD-01009,CUS-0391,2026-01-16,SKU-PAD-NGT-10,3,44.7,Delivered,2026-01-24
ORD-01010,CUS-0391,2026-08-09,SKU-PAD-NGT-10,2,14.9,Delivered,2026-08-15
ORD-01011,CUS-0392,2026-01-29,SKU-PNT-LGT-14,2,9.9,In transit,
ORD-01012,CUS-0392,2026-02-01,SKU-PAD-DAY-10,3,38.7,Delayed,
ORD-01013,CUS-0392,2026-01-02,SKU-DIA-NB-40,1,28.9,Delivered,2026-01-04
ORD-01014,CUS-0392,2026-06-30,SKU-PNT-LGT-14,3,9.9,In transit,
ORD-01015,CUS-0393,2026-02-18,SKU-PAD-NGT-10,1,44.7,Delivered,2026-02-22
ORD-01016,CUS-0393,2026-06-28,SKU-DIA-NB-40,1,57.8,In transit,
ORD-01017,CUS-0393,2026-04-11,SKU-PAD-NGT-10,1,29.8,In transit,
ORD-01018,CUS-0393,2026-05-07,SKU-DIA-M-38,2,61.8,In transit,
ORD-01019,CUS-0393,2026-06-06,SKU-PAD-NGT-10,3,14.9,Preparing,
ORD-01020,CUS-0394,2026-06-19,SKU-WIP-80,1,15.8,Delivered,2026-06-25
ORD-01021,CUS-0394,2026-01-04,SKU-PAD-NGT-10,2,29.8,Delivered,2026-01-12
ORD-01022,CUS-0394,2026-04-01,SKU-PAD-NGT-10,1,29.8,In transit,
ORD-01023,CUS-0394,2026-04-29,SKU-WIP-80,2,23.7,Delivered,2026-05-01
ORD-01024,CUS-0395,2026-04-11,SKU-PNT-LGT-14,3,19.8,Delivered,2026-04-13
ORD-01025,CUS-0395,2026-01-21,SKU-WIP-80,3,15.8,Delivered,2026-01-23
ORD-01026,CUS-0395,2026-04-08,SKU-PNT-LGT-14,3,29.7,Delivered,2026-04-13
ORD-01027,CUS-0396,2026-08-18,SKU-PAD-DAY-10,3,25.8,Delivered,2026-08-26
ORD-01028,CUS-0397,2026-06-29,SKU-PAD-NGT-10,2,44.7,Delivered,2026-07-07
ORD-01029,CUS-0398,2026-06-06,SKU-DIA-NB-40,3,28.9,Delivered,2026-06-13
ORD-01030,CUS-0398,2026-06-30,SKU-PAD-NGT-10,2,14.9,Delivered,2026-07-04
ORD-01031,CUS-0398,2026-04-22,SKU-PAD-NGT-10,1,14.9,Delivered,2026-04-27
ORD-01032,CUS-0399,2025-12-30,SKU-PAD-DAY-10,2,38.7,In transit,
ORD-01033,CUS-0399,2025-12-31,SKU-PNT-LGT-14,3,19.8,Delivered,2026-01-02
ORD-01034,CUS-0400,2026-03-02,SKU-PAD-DAY-10,2,25.8,Delivered,2026-03-05
ORD-01035,CUS-0400,2026-05-13,SKU-PNT-LGT-14,2,19.8,Delivered,2026-05-17
ORD-01036,CUS-0401,2026-08-08,SKU-PAD-NGT-10,2,14.9,Preparing,
ORD-01037,CUS-0401,2026-04-19,SKU-DIA-M-38,1,30.9,Delivered,2026-04-25
ORD-01038,CUS-0402,2026-02-08,SKU-DIA-M-38,2,92.7,Delivered,2026-02-12
ORD-01039,CUS-0403,2026-06-12,SKU-DIA-NB-40,3,57.8,Delivered,2026-06-20
ORD-01040,CUS-0404,2026-06-04,SKU-DIA-M-38,3,30.9,Delivered,2026-06-07
ORD-01041,CUS-0404,2026-02-23,SKU-PAD-NGT-10,1,14.9,Preparing,
ORD-01042,CUS-0404,2026-03-03,SKU-DIA-NB-40,2,86.7,Delivered,2026-03-10
ORD-01043,CUS-0405,2026-02-07,SKU-PAD-DAY-10,1,38.7,Delivered,2026-02-10
ORD-01044,CUS-0405,2026-08-10,SKU-DIA-NB-40,3,86.7,Delivered,2026-08-12
ORD-01045,CUS-0405,2026-05-03,SKU-PAD-DAY-10,1,25.8,Returned,
ORD-01046,CUS-0405,2026-02-21,SKU-PNT-LGT-14,1,19.8,Preparing,
ORD-01047,CUS-0406,2026-04-01,SKU-PAD-DAY-10,2,38.7,Delivered,2026-04-05
ORD-01048,CUS-0406,2026-01-04,SKU-PAD-NGT-10,2,29.8,Delivered,2026-01-10
ORD-01049,CUS-0406,2026-01-22,SKU-PNT-LGT-14,3,19.8,Delivered,2026-01-29
ORD-01050,CUS-0407,2026-01-18,SKU-PAD-DAY-10,1,38.7,Delivered,2026-01-23
ORD-01051,CUS-0407,2026-06-01,SKU-PNT-LGT-14,1,29.7,Delivered,2026-06-07
ORD-01052,CUS-0407,2026-07-13,SKU-DIA-NB-40,1,86.7,Preparing,
ORD-01053,CUS-0407,2026-02-03,SKU-PAD-NGT-10,2,14.9,In transit,
ORD-01054,CUS-0407,2026-03-11,SKU-PNT-LGT-14,1,19.8,Delivered,2026-03-17
ORD-01055,CUS-0408,2026-04-22,SKU-WIP-80,1,15.8,Delivered,2026-04-24
ORD-01056,CUS-0408,2026-07-24,SKU-DIA-NB-40,3,86.7,Delivered,2026-07-28
ORD-01057,CUS-0409,2026-04-01,SKU-DIA-NB-40,2,86.7,Delivered,2026-04-04
ORD-01058,CUS-0409,2026-07-14,SKU-WIP-80,3,15.8,Delayed,
ORD-01059,CUS-0409,2026-07-04,SKU-PAD-DAY-10,3,38.7,Preparing,
ORD-01060,CUS-0409,2026-08-14,SKU-WIP-80,1,15.8,Delivered,2026-08-16
ORD-01061,CUS-0409,2026-05-01,SKU-DIA-M-38,1,61.8,Preparing,
ORD-01062,CUS-0410,2026-07-28,SKU-PAD-DAY-10,2,12.9,Delayed,
ORD-01063,CUS-0411,2026-06-09,SKU-DIA-NB-40,1,86.7,Delivered,2026-06-15
ORD-01064,CUS-0411,2026-02-04,SKU-WIP-80,1,15.8,Delivered,2026-02-10
ORD-01065,CUS-0411,2026-04-04,SKU-PNT-LGT-14,3,29.7,Delivered,2026-04-07
ORD-01066,CUS-0412,2026-08-21,SKU-PNT-LGT-14,1,19.8,Delivered,2026-08-29
ORD-01067,CUS-0413,2026-05-01,SKU-WIP-80,3,23.7,Preparing,
ORD-01068,CUS-0413,2026-07-22,SKU-DIA-M-38,2,61.8,Delivered,2026-07-28
ORD-01069,CUS-0413,2026-04-12,SKU-PNT-LGT-14,1,9.9,Preparing,
ORD-01070,CUS-0414,2026-02-15,SKU-DIA-NB-40,1,86.7,Delivered,2026-02-17
ORD-01071,CUS-0415,2026-05-11,SKU-PNT-LGT-14,2,19.8,Delayed,
ORD-01072,CUS-0416,2026-02-08,SKU-PAD-NGT-10,2,14.9,Delivered,2026-02-16
ORD-01073,CUS-0416,2026-05-20,SKU-DIA-M-38,1,30.9,Delivered,2026-05-26
ORD-01074,CUS-0416,2026-01-16,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-01075,CUS-0416,2026-02-15,SKU-PAD-DAY-10,1,38.7,Delivered,2026-02-19
ORD-01076,CUS-0417,2026-02-04,SKU-PAD-NGT-10,2,14.9,Delivered,2026-02-06
ORD-01077,CUS-0417,2026-07-31,SKU-DIA-NB-40,2,28.9,Delivered,2026-08-04
ORD-01078,CUS-0417,2026-05-30,SKU-DIA-M-38,3,61.8,Delivered,2026-06-06
ORD-01079,CUS-0417,2026-02-19,SKU-PAD-NGT-10,1,14.9,In transit,
ORD-01080,CUS-0417,2026-04-18,SKU-DIA-M-38,3,61.8,Delivered,2026-04-22
ORD-01081,CUS-0418,2026-01-05,SKU-DIA-NB-40,3,57.8,In transit,
ORD-01082,CUS-0418,2026-07-29,SKU-DIA-M-38,2,61.8,Delivered,2026-08-02
ORD-01083,CUS-0419,2026-07-17,SKU-PAD-NGT-10,3,14.9,Delivered,2026-07-23
ORD-01084,CUS-0419,2026-08-22,SKU-PNT-LGT-14,1,29.7,Delivered,2026-08-24
ORD-01085,CUS-0420,2026-02-06,SKU-DIA-NB-40,3,57.8,Delayed,
ORD-01086,CUS-0421,2026-06-21,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-01087,CUS-0421,2026-05-06,SKU-PNT-LGT-14,3,29.7,Returned,
ORD-01088,CUS-0421,2026-02-26,SKU-DIA-NB-40,3,28.9,Delivered,2026-03-03
ORD-01089,CUS-0422,2026-06-26,SKU-WIP-80,3,7.9,Delivered,2026-07-01
ORD-01090,CUS-0423,2026-04-26,SKU-DIA-NB-40,1,57.8,Delivered,2026-05-04
ORD-01091,CUS-0424,2026-04-18,SKU-PAD-NGT-10,1,14.9,In transit,
ORD-01092,CUS-0424,2026-01-05,SKU-DIA-M-38,2,30.9,In transit,
ORD-01093,CUS-0425,2026-08-11,SKU-WIP-80,1,15.8,Delivered,2026-08-16
ORD-01094,CUS-0426,2026-07-30,SKU-DIA-M-38,2,92.7,In transit,
ORD-01095,CUS-0426,2026-07-08,SKU-WIP-80,3,7.9,Delivered,2026-07-11
ORD-01096,CUS-0427,2026-01-28,SKU-PNT-LGT-14,1,9.9,In transit,
ORD-01097,CUS-0428,2026-05-29,SKU-PAD-NGT-10,3,29.8,In transit,
ORD-01098,CUS-0429,2026-06-30,SKU-PAD-DAY-10,1,25.8,Delivered,2026-07-02
ORD-01099,CUS-0430,2026-03-05,SKU-PNT-LGT-14,1,9.9,In transit,
ORD-01100,CUS-0430,2026-03-18,SKU-DIA-M-38,2,61.8,Delivered,2026-03-21
ORD-01101,CUS-0430,2026-05-03,SKU-WIP-80,3,15.8,Delivered,2026-05-07
ORD-01102,CUS-0431,2026-07-13,SKU-DIA-NB-40,1,86.7,Delayed,
ORD-01103,CUS-0432,2026-06-16,SKU-DIA-M-38,3,61.8,Delivered,2026-06-18
ORD-01104,CUS-0432,2026-03-30,SKU-DIA-M-38,3,30.9,Delivered,2026-04-05
ORD-01105,CUS-0432,2026-06-20,SKU-WIP-80,3,7.9,In transit,
ORD-01106,CUS-0433,2026-08-10,SKU-PAD-DAY-10,1,38.7,Delivered,2026-08-12
ORD-01107,CUS-0434,2026-01-27,SKU-PAD-DAY-10,2,25.8,In transit,
ORD-01108,CUS-0434,2026-06-04,SKU-PNT-LGT-14,1,9.9,Delivered,2026-06-08
ORD-01109,CUS-0435,2026-08-22,SKU-DIA-NB-40,3,86.7,In transit,
ORD-01110,CUS-0435,2026-07-20,SKU-DIA-M-38,2,92.7,Delayed,
ORD-01111,CUS-0435,2026-03-23,SKU-PNT-LGT-14,3,29.7,Delivered,2026-03-26
ORD-01112,CUS-0435,2026-07-26,SKU-DIA-M-38,1,92.7,Delivered,2026-08-01
ORD-01113,CUS-0435,2026-07-18,SKU-DIA-M-38,3,30.9,Returned,
ORD-01114,CUS-0436,2026-07-05,SKU-PAD-DAY-10,1,25.8,Delivered,2026-07-08
ORD-01115,CUS-0436,2026-01-27,SKU-PNT-LGT-14,3,9.9,Delivered,2026-01-31
ORD-01116,CUS-0436,2026-07-17,SKU-PAD-DAY-10,3,25.8,Delivered,2026-07-21
ORD-01117,CUS-0436,2026-05-27,SKU-PAD-DAY-10,2,25.8,Delivered,2026-06-01
ORD-01118,CUS-0436,2026-04-28,SKU-DIA-M-38,2,30.9,Delayed,
ORD-01119,CUS-0437,2026-06-19,SKU-DIA-M-38,3,92.7,Delivered,2026-06-26
ORD-01120,CUS-0437,2026-08-12,SKU-PNT-LGT-14,2,29.7,In transit,
ORD-01121,CUS-0437,2026-03-10,SKU-PAD-DAY-10,2,12.9,Delivered,2026-03-13
ORD-01122,CUS-0437,2026-07-17,SKU-DIA-NB-40,2,57.8,In transit,
ORD-01123,CUS-0437,2026-05-31,SKU-PAD-NGT-10,2,29.8,Delayed,
ORD-01124,CUS-0438,2026-05-07,SKU-DIA-M-38,3,92.7,Delivered,2026-05-14
ORD-01125,CUS-0438,2026-04-01,SKU-DIA-NB-40,2,57.8,Preparing,
ORD-01126,CUS-0438,2026-07-15,SKU-PNT-LGT-14,3,29.7,Delivered,2026-07-17
ORD-01127,CUS-0438,2026-01-13,SKU-WIP-80,3,7.9,Delivered,2026-01-20
